,seriesID,year,period,month,value,footnotes,netchg_1mo,netchg_3mo,netchg_6mo,netchg_12mo,pctchg_1mo,pctchg_3mo,pctchg_6mo,pctchg_12mo,time_period,series_name
0,SMS01000000000000001,2025,M09,September,2216.2,Preliminary,0.4,5.1,6.0,21.7,0.0,0.2,0.3,1.0,2025-09-01,AL
1,SMS01000000000000001,2025,M08,August,2215.8,,3.9,0.2,13.3,22.9,0.2,0.0,0.6,1.0,2025-08-01,AL
2,SMS01000000000000001,2025,M07,July,2211.9,,0.8,-3.5,12.4,22.2,0.0,-0.2,0.6,1.0,2025-07-01,AL
3,SMS01000000000000001,2025,M06,June,2211.1,,-4.5,0.9,10.8,20.1,-0.2,0.0,0.5,0.9,2025-06-01,AL
4,SMS01000000000000001,2025,M05,May,2215.6,,0.2,13.1,18.5,25.7,0.0,0.6,0.8,1.2,2025-05-01,AL
5,SMS01000000000000001,2025,M04,April,2215.4,,5.2,15.9,19.5,28.0,0.2,0.7,0.9,1.3,2025-04-01,AL
6,SMS01000000000000001,2025,M03,March,2210.2,,7.7,9.9,15.7,23.2,0.3,0.4,0.7,1.1,2025-03-01,AL
7,SMS01000000000000001,2025,M02,February,2202.5,,3.0,5.4,9.6,18.4,0.1,0.2,0.4,0.8,2025-02-01,AL
8,SMS01000000000000001,2025,M01,January,2199.5,,-0.8,3.6,9.8,21.0,0.0,0.2,0.4,1.0,2025-01-01,AL
9,SMS01000000000000001,2024,M12,December,2200.3,,3.2,5.8,9.3,25.4,0.1,0.3,0.4,1.2,2024-12-01,AL
10,SMS01000000000000001,2024,M11,November,2197.1,,1.2,4.2,7.2,24.4,0.1,0.2,0.3,1.1,2024-11-01,AL
11,SMS01000000000000001,2024,M10,October,2195.9,,1.4,6.2,8.5,21.8,0.1,0.3,0.4,1.0,2024-10-01,AL
12,SMS01000000000000001,2024,M09,September,2194.5,,1.6,3.5,7.5,24.2,0.1,0.2,0.3,1.1,2024-09-01,AL
13,SMS01000000000000001,2024,M08,August,2192.9,,3.2,3.0,8.8,25.4,0.1,0.1,0.4,1.2,2024-08-01,AL
14,SMS01000000000000001,2024,M07,July,2189.7,,-1.3,2.3,11.2,26.3,-0.1,0.1,0.5,1.2,2024-07-01,AL
15,SMS01000000000000001,2024,M06,June,2191.0,,1.1,4.0,16.1,27.2,0.1,0.2,0.7,1.3,2024-06-01,AL
16,SMS01000000000000001,2024,M05,May,2189.9,,2.5,5.8,17.2,34.6,0.1,0.3,0.8,1.6,2024-05-01,AL
17,SMS01000000000000001,2024,M04,April,2187.4,,0.4,8.9,13.3,34.5,0.0,0.4,0.6,1.6,2024-04-01,AL
18,SMS01000000000000001,2024,M03,March,2187.0,,2.9,12.1,16.7,36.9,0.1,0.6,0.8,1.7,2024-03-01,AL
19,SMS01000000000000001,2024,M02,February,2184.1,,5.6,11.4,16.6,36.4,0.3,0.5,0.8,1.7,2024-02-01,AL
20,SMS01000000000000001,2024,M01,January,2178.5,,3.6,4.4,15.1,32.3,0.2,0.2,0.7,1.5,2024-01-01,AL
21,SMS02000000000000001,2025,M09,September,338.7,Preliminary,-0.9,0.4,0.3,3.6,-0.3,0.1,0.1,1.1,2025-09-01,AK
22,SMS02000000000000001,2025,M08,August,339.6,,1.4,2.3,2.0,5.5,0.4,0.7,0.6,1.6,2025-08-01,AK
23,SMS02000000000000001,2025,M07,July,338.2,,-0.1,1.4,-1.7,3.4,0.0,0.4,-0.5,1.0,2025-07-01,AK
24,SMS02000000000000001,2025,M06,June,338.3,,1.0,-0.1,-1.0,5.1,0.3,0.0,-0.3,1.5,2025-06-01,AK
25,SMS02000000000000001,2025,M05,May,337.3,,0.5,-0.3,-1.6,3.6,0.1,-0.1,-0.5,1.1,2025-05-01,AK
26,SMS02000000000000001,2025,M04,April,336.8,,-1.6,-3.1,-1.7,3.4,-0.5,-0.9,-0.5,1.0,2025-04-01,AK
27,SMS02000000000000001,2025,M03,March,338.4,,0.8,-0.9,3.3,4.9,0.2,-0.3,1.0,1.5,2025-03-01,AK
28,SMS02000000000000001,2025,M02,February,337.6,,-2.3,-1.3,3.5,5.7,-0.7,-0.4,1.0,1.7,2025-02-01,AK
29,SMS02000000000000001,2025,M01,January,339.9,,0.6,1.4,5.1,9.2,0.2,0.4,1.5,2.8,2025-01-01,AK
30,SMS02000000000000001,2024,M12,December,339.3,,0.4,4.2,6.1,8.9,0.1,1.3,1.8,2.7,2024-12-01,AK
31,SMS02000000000000001,2024,M11,November,338.9,,0.4,4.8,5.2,9.1,0.1,1.4,1.6,2.8,2024-11-01,AK
32,SMS02000000000000001,2024,M10,October,338.5,,3.4,3.7,5.1,9.3,1.0,1.1,1.5,2.8,2024-10-01,AK
33,SMS02000000000000001,2024,M09,September,335.1,,1.0,1.9,1.6,3.8,0.3,0.6,0.5,1.1,2024-09-01,AK
34,SMS02000000000000001,2024,M08,August,334.1,,-0.7,0.4,2.2,4.5,-0.2,0.1,0.7,1.4,2024-08-01,AK
35,SMS02000000000000001,2024,M07,July,334.8,,1.6,1.4,4.1,6.4,0.5,0.4,1.2,1.9,2024-07-01,AK
36,SMS02000000000000001,2024,M06,June,333.2,,-0.5,-0.3,2.8,4.1,-0.1,-0.1,0.8,1.2,2024-06-01,AK
37,SMS02000000000000001,2024,M05,May,333.7,,0.3,1.8,3.9,8.1,0.1,0.5,1.2,2.5,2024-05-01,AK
38,SMS02000000000000001,2024,M04,April,333.4,,-0.1,2.7,4.2,7.4,0.0,0.8,1.3,2.3,2024-04-01,AK
39,SMS02000000000000001,2024,M03,March,333.5,,1.6,3.1,2.2,8.2,0.5,0.9,0.7,2.5,2024-03-01,AK
40,SMS02000000000000001,2024,M02,February,331.9,,1.2,2.1,2.3,7.0,0.4,0.6,0.7,2.2,2024-02-01,AK
41,SMS02000000000000001,2024,M01,January,330.7,,0.3,1.5,2.3,6.0,0.1,0.5,0.7,1.8,2024-01-01,AK
42,SMS04000000000000001,2025,M09,September,3256.8,Preliminary,2.2,6.5,2.1,32.6,0.1,0.2,0.1,1.0,2025-09-01,AZ
43,SMS04000000000000001,2025,M08,August,3254.6,,1.6,-10.9,9.6,42.3,0.0,-0.3,0.3,1.3,2025-08-01,AZ
44,SMS04000000000000001,2025,M07,July,3253.0,,2.7,-15.8,11.1,37.2,0.1,-0.5,0.3,1.2,2025-07-01,AZ
45,SMS04000000000000001,2025,M06,June,3250.3,,-15.2,-4.4,10.1,11.8,-0.5,-0.1,0.3,0.4,2025-06-01,AZ
46,SMS04000000000000001,2025,M05,May,3265.5,,-3.3,20.5,31.8,25.3,-0.1,0.6,1.0,0.8,2025-05-01,AZ
47,SMS04000000000000001,2025,M04,April,3268.8,,14.1,26.9,44.5,24.5,0.4,0.8,1.4,0.8,2025-04-01,AZ
48,SMS04000000000000001,2025,M03,March,3254.7,,9.7,14.5,30.5,-11.5,0.3,0.4,0.9,-0.4,2025-03-01,AZ
49,SMS04000000000000001,2025,M02,February,3245.0,,3.1,11.3,32.7,-15.4,0.1,0.3,1.0,-0.5,2025-02-01,AZ
50,SMS04000000000000001,2025,M01,January,3241.9,,1.7,17.6,26.1,-15.9,0.1,0.5,0.8,-0.5,2025-01-01,AZ
51,SMS04000000000000001,2024,M12,December,3240.2,,6.5,16.0,1.7,16.9,0.2,0.5,0.1,0.5,2024-12-01,AZ
52,SMS04000000000000001,2024,M11,November,3233.7,,9.4,21.4,-6.5,22.2,0.3,0.7,-0.2,0.7,2024-11-01,AZ
53,SMS04000000000000001,2024,M10,October,3224.3,,0.1,8.5,-20.0,25.7,0.0,0.3,-0.6,0.8,2024-10-01,AZ
54,SMS04000000000000001,2024,M09,September,3224.2,,11.9,-14.3,-42.0,-5.5,0.4,-0.4,-1.3,-0.2,2024-09-01,AZ
55,SMS04000000000000001,2024,M08,August,3212.3,,-3.5,-27.9,-48.1,-6.1,-0.1,-0.9,-1.5,-0.2,2024-08-01,AZ
56,SMS04000000000000001,2024,M07,July,3215.8,,-22.7,-28.5,-42.0,3.8,-0.7,-0.9,-1.3,0.1,2024-07-01,AZ
57,SMS04000000000000001,2024,M06,June,3238.5,,-1.7,-27.7,15.2,29.7,-0.1,-0.8,0.5,0.9,2024-06-01,AZ
58,SMS04000000000000001,2024,M05,May,3240.2,,-4.1,-20.2,28.7,44.7,-0.1,-0.6,0.9,1.4,2024-05-01,AZ
59,SMS04000000000000001,2024,M04,April,3244.3,,-21.9,-13.5,45.7,53.2,-0.7,-0.4,1.4,1.7,2024-04-01,AZ
60,SMS04000000000000001,2024,M03,March,3266.2,,5.8,42.9,36.5,96.7,0.2,1.3,1.1,3.1,2024-03-01,AZ
61,SMS04000000000000001,2024,M02,February,3260.4,,2.6,48.9,42.0,92.2,0.1,1.5,1.3,2.9,2024-02-01,AZ
62,SMS04000000000000001,2024,M01,January,3257.8,,34.5,59.2,45.8,99.9,1.1,1.9,1.4,3.2,2024-01-01,AZ
63,SMS05000000000000001,2025,M09,September,1389.3,Preliminary,3.9,10.1,7.5,21.6,0.3,0.7,0.5,1.6,2025-09-01,AR
64,SMS05000000000000001,2025,M08,August,1385.4,,2.1,5.6,3.7,17.9,0.2,0.4,0.3,1.3,2025-08-01,AR
65,SMS05000000000000001,2025,M07,July,1383.3,,4.1,4.3,4.1,17.5,0.3,0.3,0.3,1.3,2025-07-01,AR
66,SMS05000000000000001,2025,M06,June,1379.2,,-0.6,-2.6,2.0,15.8,0.0,-0.2,0.1,1.2,2025-06-01,AR
67,SMS05000000000000001,2025,M05,May,1379.8,,0.8,-1.9,4.7,17.5,0.1,-0.1,0.3,1.3,2025-05-01,AR
68,SMS05000000000000001,2025,M04,April,1379.0,,-2.8,-0.2,7.8,16.2,-0.2,0.0,0.6,1.2,2025-04-01,AR
69,SMS05000000000000001,2025,M03,March,1381.8,,0.1,4.6,14.1,17.3,0.0,0.3,1.0,1.3,2025-03-01,AR
70,SMS05000000000000001,2025,M02,February,1381.7,,2.5,6.6,14.2,20.9,0.2,0.5,1.0,1.5,2025-02-01,AR
71,SMS05000000000000001,2025,M01,January,1379.2,,2.0,8.0,13.4,23.0,0.1,0.6,1.0,1.7,2025-01-01,AR
72,SMS05000000000000001,2024,M12,December,1377.2,,2.1,9.5,13.8,19.0,0.2,0.7,1.0,1.4,2024-12-01,AR
73,SMS05000000000000001,2024,M11,November,1375.1,,3.9,7.6,12.8,20.4,0.3,0.6,0.9,1.5,2024-11-01,AR
74,SMS05000000000000001,2024,M10,October,1371.2,,3.5,5.4,8.4,16.3,0.3,0.4,0.6,1.2,2024-10-01,AR
75,SMS05000000000000001,2024,M09,September,1367.7,,0.2,4.3,3.2,12.1,0.0,0.3,0.2,0.9,2024-09-01,AR
76,SMS05000000000000001,2024,M08,August,1367.5,,1.7,5.2,6.7,15.4,0.1,0.4,0.5,1.1,2024-08-01,AR
77,SMS05000000000000001,2024,M07,July,1365.8,,2.4,3.0,9.6,16.2,0.2,0.2,0.7,1.2,2024-07-01,AR
78,SMS05000000000000001,2024,M06,June,1363.4,,1.1,-1.1,5.2,10.0,0.1,-0.1,0.4,0.7,2024-06-01,AR
79,SMS05000000000000001,2024,M05,May,1362.3,,-0.5,1.5,7.6,12.9,0.0,0.1,0.6,1.0,2024-05-01,AR
80,SMS05000000000000001,2024,M04,April,1362.8,,-1.7,6.6,7.9,14.7,-0.1,0.5,0.6,1.1,2024-04-01,AR
81,SMS05000000000000001,2024,M03,March,1364.5,,3.7,6.3,8.9,16.3,0.3,0.5,0.7,1.2,2024-03-01,AR
82,SMS05000000000000001,2024,M02,February,1360.8,,4.6,6.1,8.7,14.3,0.3,0.5,0.6,1.1,2024-02-01,AR
83,SMS05000000000000001,2024,M01,January,1356.2,,-2.0,1.3,6.6,10.0,-0.1,0.1,0.5,0.7,2024-01-01,AR
84,SMS06000000000000001,2025,M09,September,17992.6,Preliminary,-4.5,-15.1,10.2,61.8,0.0,-0.1,0.1,0.3,2025-09-01,CA
85,SMS06000000000000001,2025,M08,August,17997.1,,-10.3,-20.1,7.9,55.4,-0.1,-0.1,0.0,0.3,2025-08-01,CA
86,SMS06000000000000001,2025,M07,July,18007.4,,-0.3,1.9,-3.6,68.5,0.0,0.0,0.0,0.4,2025-07-01,CA
87,SMS06000000000000001,2025,M06,June,18007.7,,-9.5,25.3,-24.7,97.7,-0.1,0.1,-0.1,0.5,2025-06-01,CA
88,SMS06000000000000001,2025,M05,May,18017.2,,11.7,28.0,23.8,86.9,0.1,0.2,0.1,0.5,2025-05-01,CA
89,SMS06000000000000001,2025,M04,April,18005.5,,23.1,-5.5,54.2,73.4,0.1,0.0,0.3,0.4,2025-04-01,CA
90,SMS06000000000000001,2025,M03,March,17982.4,,-6.8,-50.0,51.6,51.3,0.0,-0.3,0.3,0.3,2025-03-01,CA
91,SMS06000000000000001,2025,M02,February,17989.2,,-21.8,-4.2,47.5,63.9,-0.1,0.0,0.3,0.4,2025-02-01,CA
92,SMS06000000000000001,2025,M01,January,18011.0,,-21.4,59.7,72.1,1.0,-0.1,0.3,0.4,0.0,2025-01-01,CA
93,SMS06000000000000001,2024,M12,December,18032.4,,39.0,101.6,122.4,153.7,0.2,0.6,0.7,0.9,2024-12-01,CA
94,SMS06000000000000001,2024,M11,November,17993.4,,42.1,51.7,63.1,141.1,0.2,0.3,0.4,0.8,2024-11-01,CA
95,SMS06000000000000001,2024,M10,October,17951.3,,20.5,12.4,19.2,99.1,0.1,0.1,0.1,0.6,2024-10-01,CA
96,SMS06000000000000001,2024,M09,September,17930.8,,-10.9,20.8,-0.3,60.6,-0.1,0.1,0.0,0.3,2024-09-01,CA
97,SMS06000000000000001,2024,M08,August,17941.7,,2.8,11.4,16.4,107.2,0.0,0.1,0.1,0.6,2024-08-01,CA
98,SMS06000000000000001,2024,M07,July,17938.9,,28.9,6.8,-71.1,132.5,0.2,0.0,-0.4,0.7,2024-07-01,CA
99,SMS06000000000000001,2024,M06,June,17910.0,,-20.3,-21.1,31.3,67.1,-0.1,-0.1,0.2,0.4,2024-06-01,CA
100,SMS06000000000000001,2024,M05,May,17930.3,,-1.8,5.0,78.0,100.5,0.0,0.0,0.4,0.6,2024-05-01,CA
101,SMS06000000000000001,2024,M04,April,17932.1,,1.0,-77.9,79.9,149.5,0.0,-0.4,0.4,0.8,2024-04-01,CA
102,SMS06000000000000001,2024,M03,March,17931.1,,5.8,52.4,60.9,160.9,0.0,0.3,0.3,0.9,2024-03-01,CA
103,SMS06000000000000001,2024,M02,February,17925.3,,-84.7,73.0,90.8,145.3,-0.5,0.4,0.5,0.8,2024-02-01,CA
104,SMS06000000000000001,2024,M01,January,18010.0,,131.3,157.8,203.6,250.2,0.7,0.9,1.1,1.4,2024-01-01,CA
105,SMS08000000000000001,2025,M09,September,2994.7,Preliminary,0.5,11.3,21.1,18.1,0.0,0.4,0.7,0.6,2025-09-01,CO
106,SMS08000000000000001,2025,M08,August,2994.2,,5.7,8.1,28.2,21.0,0.2,0.3,1.0,0.7,2025-08-01,CO
107,SMS08000000000000001,2025,M07,July,2988.5,,5.1,0.0,10.9,17.8,0.2,0.0,0.4,0.6,2025-07-01,CO
108,SMS08000000000000001,2025,M06,June,2983.4,,-2.7,9.8,6.3,9.4,-0.1,0.3,0.2,0.3,2025-06-01,CO
109,SMS08000000000000001,2025,M05,May,2986.1,,-2.4,20.1,10.4,16.4,-0.1,0.7,0.3,0.6,2025-05-01,CO
110,SMS08000000000000001,2025,M04,April,2988.5,,14.9,10.9,13.6,29.7,0.5,0.4,0.5,1.0,2025-04-01,CO
111,SMS08000000000000001,2025,M03,March,2973.6,,7.6,-3.5,-3.0,3.1,0.3,-0.1,-0.1,0.1,2025-03-01,CO
112,SMS08000000000000001,2025,M02,February,2966.0,,-11.6,-9.7,-7.2,-2.2,-0.4,-0.3,-0.2,-0.1,2025-02-01,CO
113,SMS08000000000000001,2025,M01,January,2977.6,,0.5,2.7,6.9,19.2,0.0,0.1,0.2,0.6,2025-01-01,CO
114,SMS08000000000000001,2024,M12,December,2977.1,,1.4,0.5,3.1,22.1,0.0,0.0,0.1,0.7,2024-12-01,CO
115,SMS08000000000000001,2024,M11,November,2975.7,,0.8,2.5,6.0,27.1,0.0,0.1,0.2,0.9,2024-11-01,CO
116,SMS08000000000000001,2024,M10,October,2974.9,,-1.7,4.2,16.1,24.6,-0.1,0.1,0.5,0.8,2024-10-01,CO
117,SMS08000000000000001,2024,M09,September,2976.6,,3.4,2.6,6.1,22.0,0.1,0.1,0.2,0.7,2024-09-01,CO
118,SMS08000000000000001,2024,M08,August,2973.2,,2.5,3.5,5.0,24.3,0.1,0.1,0.2,0.8,2024-08-01,CO
119,SMS08000000000000001,2024,M07,July,2970.7,,-3.3,11.9,12.3,32.1,-0.1,0.4,0.4,1.1,2024-07-01,CO
120,SMS08000000000000001,2024,M06,June,2974.0,,4.3,3.5,19.0,27.7,0.1,0.1,0.6,0.9,2024-06-01,CO
121,SMS08000000000000001,2024,M05,May,2969.7,,10.9,1.5,21.1,36.4,0.4,0.1,0.7,1.2,2024-05-01,CO
122,SMS08000000000000001,2024,M04,April,2958.8,,-11.7,0.4,8.5,31.6,-0.4,0.0,0.3,1.1,2024-04-01,CO
123,SMS08000000000000001,2024,M03,March,2970.5,,2.3,15.5,15.9,50.2,0.1,0.5,0.5,1.7,2024-03-01,CO
124,SMS08000000000000001,2024,M02,February,2968.2,,9.8,19.6,19.3,54.0,0.3,0.7,0.7,1.9,2024-02-01,CO
125,SMS08000000000000001,2024,M01,January,2958.4,,3.4,8.1,19.8,45.8,0.1,0.3,0.7,1.6,2024-01-01,CO
126,SMS09000000000000001,2025,M09,September,1714.1,Preliminary,-5.7,-4.4,2.3,4.5,-0.3,-0.3,0.1,0.3,2025-09-01,CT
127,SMS09000000000000001,2025,M08,August,1719.8,,0.5,7.4,3.9,12.3,0.0,0.4,0.2,0.7,2025-08-01,CT
128,SMS09000000000000001,2025,M07,July,1719.3,,0.8,2.7,1.7,10.7,0.0,0.2,0.1,0.6,2025-07-01,CT
129,SMS09000000000000001,2025,M06,June,1718.5,,6.1,6.7,2.4,7.5,0.4,0.4,0.1,0.4,2025-06-01,CT
130,SMS09000000000000001,2025,M05,May,1712.4,,-4.2,-3.5,-0.2,4.1,-0.2,-0.2,0.0,0.2,2025-05-01,CT
131,SMS09000000000000001,2025,M04,April,1716.6,,4.8,-1.0,5.6,9.9,0.3,-0.1,0.3,0.6,2025-04-01,CT
132,SMS09000000000000001,2025,M03,March,1711.8,,-4.1,-4.3,2.2,6.4,-0.2,-0.3,0.1,0.4,2025-03-01,CT
133,SMS09000000000000001,2025,M02,February,1715.9,,-1.7,3.3,8.4,12.4,-0.1,0.2,0.5,0.7,2025-02-01,CT
134,SMS09000000000000001,2025,M01,January,1717.6,,1.5,6.6,9.0,13.6,0.1,0.4,0.5,0.8,2025-01-01,CT
135,SMS09000000000000001,2024,M12,December,1716.1,,3.5,6.5,5.1,16.0,0.2,0.4,0.3,0.9,2024-12-01,CT
136,SMS09000000000000001,2024,M11,November,1712.6,,1.6,5.1,4.3,12.6,0.1,0.3,0.3,0.7,2024-11-01,CT
137,SMS09000000000000001,2024,M10,October,1711.0,,1.4,2.4,4.3,10.5,0.1,0.1,0.3,0.6,2024-10-01,CT
138,SMS09000000000000001,2024,M09,September,1709.6,,2.1,-1.4,4.2,10.1,0.1,-0.1,0.2,0.6,2024-09-01,CT
139,SMS09000000000000001,2024,M08,August,1707.5,,-1.1,-0.8,4.0,8.8,-0.1,0.0,0.2,0.5,2024-08-01,CT
140,SMS09000000000000001,2024,M07,July,1708.6,,-2.4,1.9,4.6,12.2,-0.1,0.1,0.3,0.7,2024-07-01,CT
141,SMS09000000000000001,2024,M06,June,1711.0,,2.7,5.6,10.9,11.8,0.2,0.3,0.6,0.7,2024-06-01,CT
142,SMS09000000000000001,2024,M05,May,1708.3,,1.6,4.8,8.3,16.5,0.1,0.3,0.5,1.0,2024-05-01,CT
143,SMS09000000000000001,2024,M04,April,1706.7,,1.3,2.7,6.2,20.9,0.1,0.2,0.4,1.2,2024-04-01,CT
144,SMS09000000000000001,2024,M03,March,1705.4,,1.9,5.3,5.9,16.7,0.1,0.3,0.3,1.0,2024-03-01,CT
145,SMS09000000000000001,2024,M02,February,1703.5,,-0.5,3.5,4.8,15.8,0.0,0.2,0.3,0.9,2024-02-01,CT
146,SMS09000000000000001,2024,M01,January,1704.0,,3.9,3.5,7.6,14.5,0.2,0.2,0.4,0.9,2024-01-01,CT
147,SMS10000000000000001,2025,M09,September,494.2,Preliminary,0.6,1.6,1.2,2.9,0.1,0.3,0.2,0.6,2025-09-01,DE
148,SMS10000000000000001,2025,M08,August,493.6,,0.6,0.1,1.0,3.3,0.1,0.0,0.2,0.7,2025-08-01,DE
149,SMS10000000000000001,2025,M07,July,493.0,,0.4,-1.1,1.8,4.0,0.1,-0.2,0.4,0.8,2025-07-01,DE
150,SMS10000000000000001,2025,M06,June,492.6,,-0.9,-0.4,1.8,4.0,-0.2,-0.1,0.4,0.8,2025-06-01,DE
151,SMS10000000000000001,2025,M05,May,493.5,,-0.6,0.9,3.1,4.4,-0.1,0.2,0.6,0.9,2025-05-01,DE
152,SMS10000000000000001,2025,M04,April,494.1,,1.1,2.9,6.1,5.2,0.2,0.6,1.3,1.1,2025-04-01,DE
153,SMS10000000000000001,2025,M03,March,493.0,,0.4,2.2,1.7,3.9,0.1,0.4,0.3,0.8,2025-03-01,DE
154,SMS10000000000000001,2025,M02,February,492.6,,1.4,2.2,2.3,6.2,0.3,0.4,0.5,1.3,2025-02-01,DE
155,SMS10000000000000001,2025,M01,January,491.2,,0.4,3.2,2.2,4.8,0.1,0.7,0.4,1.0,2025-01-01,DE
156,SMS10000000000000001,2024,M12,December,490.8,,0.4,-0.5,2.2,4.3,0.1,-0.1,0.5,0.9,2024-12-01,DE
157,SMS10000000000000001,2024,M11,November,490.4,,2.4,0.1,1.3,4.7,0.5,0.0,0.3,1.0,2024-11-01,DE
158,SMS10000000000000001,2024,M10,October,488.0,,-3.3,-1.0,-0.9,2.5,-0.7,-0.2,-0.2,0.5,2024-10-01,DE
159,SMS10000000000000001,2024,M09,September,491.3,,1.0,2.7,2.2,5.5,0.2,0.6,0.4,1.1,2024-09-01,DE
160,SMS10000000000000001,2024,M08,August,490.3,,1.3,1.2,3.9,5.2,0.3,0.2,0.8,1.1,2024-08-01,DE
161,SMS10000000000000001,2024,M07,July,489.0,,0.4,0.1,2.6,4.7,0.1,0.0,0.5,1.0,2024-07-01,DE
162,SMS10000000000000001,2024,M06,June,488.6,,-0.5,-0.5,2.1,3.9,-0.1,-0.1,0.4,0.8,2024-06-01,DE
163,SMS10000000000000001,2024,M05,May,489.1,,0.2,2.7,3.4,5.7,0.0,0.6,0.7,1.2,2024-05-01,DE
164,SMS10000000000000001,2024,M04,April,488.9,,-0.2,2.5,3.4,7.6,0.0,0.5,0.7,1.6,2024-04-01,DE
165,SMS10000000000000001,2024,M03,March,489.1,,2.7,2.6,3.3,8.4,0.6,0.5,0.7,1.7,2024-03-01,DE
166,SMS10000000000000001,2024,M02,February,486.4,,0.0,0.7,1.3,6.0,0.0,0.1,0.3,1.2,2024-02-01,DE
167,SMS10000000000000001,2024,M01,January,486.4,,-0.1,0.9,2.1,6.7,0.0,0.2,0.4,1.4,2024-01-01,DE
168,SMS12000000000000001,2025,M09,September,10046.1,Preliminary,0.4,-15.6,-6.9,66.8,0.0,-0.2,-0.1,0.7,2025-09-01,FL
169,SMS12000000000000001,2025,M08,August,10045.7,,-6.8,-36.9,13.8,95.5,-0.1,-0.4,0.1,1.0,2025-08-01,FL
170,SMS12000000000000001,2025,M07,July,10052.5,,-9.2,-13.7,35.8,117.6,-0.1,-0.1,0.4,1.2,2025-07-01,FL
171,SMS12000000000000001,2025,M06,June,10061.7,,-20.9,8.7,59.6,141.4,-0.2,0.1,0.6,1.4,2025-06-01,FL
172,SMS12000000000000001,2025,M05,May,10082.6,,16.4,50.7,110.0,144.6,0.2,0.5,1.1,1.5,2025-05-01,FL
173,SMS12000000000000001,2025,M04,April,10066.2,,13.2,49.5,144.8,136.0,0.1,0.5,1.5,1.4,2025-04-01,FL
174,SMS12000000000000001,2025,M03,March,10053.0,,21.1,50.9,73.7,138.0,0.2,0.5,0.7,1.4,2025-03-01,FL
175,SMS12000000000000001,2025,M02,February,10031.9,,15.2,59.3,81.7,136.1,0.2,0.6,0.8,1.4,2025-02-01,FL
176,SMS12000000000000001,2025,M01,January,10016.7,,14.6,95.3,81.8,137.1,0.1,1.0,0.8,1.4,2025-01-01,FL
177,SMS12000000000000001,2024,M12,December,10002.1,,29.5,22.8,81.8,140.1,0.3,0.2,0.8,1.4,2024-12-01,FL
178,SMS12000000000000001,2024,M11,November,9972.6,,51.2,22.4,34.6,126.2,0.5,0.2,0.3,1.3,2024-11-01,FL
179,SMS12000000000000001,2024,M10,October,9921.4,,-57.9,-13.5,-8.8,83.0,-0.6,-0.1,-0.1,0.8,2024-10-01,FL
180,SMS12000000000000001,2024,M09,September,9979.3,,29.1,59.0,64.3,177.7,0.3,0.6,0.6,1.8,2024-09-01,FL
181,SMS12000000000000001,2024,M08,August,9950.2,,15.3,12.2,54.4,161.8,0.2,0.1,0.5,1.7,2024-08-01,FL
182,SMS12000000000000001,2024,M07,July,9934.9,,14.6,4.7,55.3,160.3,0.1,0.0,0.6,1.6,2024-07-01,FL
183,SMS12000000000000001,2024,M06,June,9920.3,,-17.7,5.3,58.3,138.3,-0.2,0.1,0.6,1.4,2024-06-01,FL
184,SMS12000000000000001,2024,M05,May,9938.0,,7.8,42.2,91.6,189.7,0.1,0.4,0.9,1.9,2024-05-01,FL
185,SMS12000000000000001,2024,M04,April,9930.2,,15.2,50.6,91.8,205.3,0.2,0.5,0.9,2.1,2024-04-01,FL
186,SMS12000000000000001,2024,M03,March,9915.0,,19.2,53.0,113.4,224.1,0.2,0.5,1.2,2.3,2024-03-01,FL
187,SMS12000000000000001,2024,M02,February,9895.8,,16.2,49.4,107.4,229.3,0.2,0.5,1.1,2.4,2024-02-01,FL
188,SMS12000000000000001,2024,M01,January,9879.6,,17.6,41.2,105.0,238.4,0.2,0.4,1.1,2.5,2024-01-01,FL
189,SMS13000000000000001,2025,M09,September,4991.4,Preliminary,-3.2,-4.6,11.9,24.3,-0.1,-0.1,0.2,0.5,2025-09-01,GA
190,SMS13000000000000001,2025,M08,August,4994.6,,-3.1,2.6,22.0,27.3,-0.1,0.1,0.4,0.5,2025-08-01,GA
